title,reference_text,generated_text,perplexity
Broccoli Ham Ring,"[""2 (8 oz. each) tubes refrigerated crescent roll dough"", ""1 1/2 c. (6 oz.) shredded Swiss cheese"", ""1/4 lb. fully cooked ham, diced (about 1/2 c.)"", ""2 1/4 c. chopped fresh broccoli"", ""1 small onion, chopped"", ""1/4 c. minced fresh parsley"", ""2 Tbsp. Dijon mustard"", ""1 tsp. lemon juice""][""Unroll crescent roll dough and place triangles on a 12-inch pizza pan, forming a ring with pointed ends facing outer edge of pan and wide ends overlapping."", ""Lightly press wide ends together. Combine the remaining ingredients; spoon over wide ends of rolls. Fold points over filling and tuck under wide ends (filling will be visible)."", ""Bake at 375\u00b0 for 20 to 25 minutes or until golden brown."", ""Yields 6 to 8 servings.""]","Create a recipe for the dish Broccoli Ham Ring. Include the [ingredients], and [directions]. 
Here is an example of a recipe:\n\[title]: No-Bake Nut Cookies\n [ingredients]: [""1 c. firmly packed brown sugar"", ""1/2 c. evaporated milk"", ""1/2 tsp. vanilla"", ""1/2 c. broken nuts (pecans)"", ""2 Tbsp. butter or margarine"", ""3 1/2 c. bite size shredded rice biscuits""]\n [directions]: [""In a heavy 2-quart saucepan, mix brown sugar, nuts, evaporated milk and butter or margarine."", ""Stir over medium heat until mixture bubbles all over top."", ""Boil and stir 5 minutes more. Take off heat."", ""Stir in vanilla and cereal; mix well."", ""Using 2 teaspoons, drop and shape into 30 clusters on wax paper."", ""Let stand until firm, about 30 minutes.""]


## Broccoli Ham Ring

**Ingredients:**

* 1 (14.5 ounce) can condensed cream of mushroom soup
* 1/2 cup milk
* 1/4 cup grated Parmesan cheese
* 1/4 teaspoon salt
* 1/4 teaspoon black pepper
* 1 cup cooked ham, diced
* 1 cup frozen broccoli florets, thawed and drained
* 1 (10 ounce) package refrigerated crescent rolls

**Directions:**

1. Preheat oven to 375 degrees F (190 degrees C). 
2. In a large bowl, combine the cream of mushroom soup, milk, Parmesan cheese, salt, and pepper. Stir well.
3. Add the diced ham and broccoli florets to the soup mixture and stir to combine.
4. Unroll the crescent roll dough and separate into triangles. Press the triangles together to form a circle on a lightly greased baking sheet.
5. Pour the ham and broccoli mixture into the center of the crescent roll circle.
6. Fold the edges of the crescent dough over the filling, pinching the seams to seal.
7. Bake for 20-25 minutes, or until the dough is golden brown and the filling is bubbly.
8. Let cool for a few minutes before slicing and serving.",3.1309364637668438
Easy Peanut Butter Cookies,"[""1 (11 oz.) box pie crust mix"", ""1 c. firmly packed light brown sugar"", ""1/2 c. peanut butter"", ""1 large egg""][""Preheat oven to 375 degrees. Combine all ingredients in bowl of food processor, fitted with steel blade. Process until mixture clings together. (You can use a mixer, if desired.) Shape dough into balls about 1 inch in diameter. Place on an ungreased cookie sheet. Press with a fork in a criss-cross pattern. If the fork sticks to the cookie dough, dip it in sugar and then press. Bake for 8 to 10 minutes. Remove from pan immediately and cool on a rack.""]","Create a recipe for the dish Easy Peanut Butter Cookies. Include the [ingredients], and [directions]. 
Here is an example of a recipe:\n\[title]: No-Bake Nut Cookies\n [ingredients]: [""1 c. firmly packed brown sugar"", ""1/2 c. evaporated milk"", ""1/2 tsp. vanilla"", ""1/2 c. broken nuts (pecans)"", ""2 Tbsp. butter or margarine"", ""3 1/2 c. bite size shredded rice biscuits""]\n [directions]: [""In a heavy 2-quart saucepan, mix brown sugar, nuts, evaporated milk and butter or margarine."", ""Stir over medium heat until mixture bubbles all over top."", ""Boil and stir 5 minutes more. Take off heat."", ""Stir in vanilla and cereal; mix well."", ""Using 2 teaspoons, drop and shape into 30 clusters on wax paper."", ""Let stand until firm, about 30 minutes.""]

## Easy Peanut Butter Cookies

**[ingredients]:**

* 1 cup creamy peanut butter
* 1/2 cup granulated sugar
* 1/2 cup packed brown sugar
* 1 large egg
* 1 teaspoon vanilla extract
* 1/2 teaspoon baking soda
* 1/4 teaspoon salt

**[directions]:**

1. Preheat oven to 375 degrees F (190 degrees C).
2. In a large bowl, cream together the peanut butter, granulated sugar, and brown sugar until light and fluffy.
3. Beat in the egg and vanilla extract until well combined.
4. In a separate bowl, whisk together the baking soda and salt.
5. Gradually add the dry ingredients to the wet ingredients, mixing until just combined. Do not overmix.
6. Roll dough into 1-inch balls and place them onto ungreased baking sheets.
7. Flatten each ball with a fork, creating a criss-cross pattern. 
8. Bake for 10-12 minutes, or until lightly golden brown around the edges.
9. Let cool on baking sheets for a few minutes before transferring to a wire rack to cool completely.",3.007988639545128
Swedish Pancakes,"[""4 eggs, separated"", ""2 c. buttermilk"", ""1 c. flour"", ""1 tsp. salt"", ""2 tsp. sugar"", ""1/4 tsp. soda""][""Beat egg whites and fold in last."", ""Make small pancakes.""]","Create a recipe for the dish Swedish Pancakes. Include the [ingredients], and [directions]. 
Here is an example of a recipe:\n\[title]: No-Bake Nut Cookies\n [ingredients]: [""1 c. firmly packed brown sugar"", ""1/2 c. evaporated milk"", ""1/2 tsp. vanilla"", ""1/2 c. broken nuts (pecans)"", ""2 Tbsp. butter or margarine"", ""3 1/2 c. bite size shredded rice biscuits""]\n [directions]: [""In a heavy 2-quart saucepan, mix brown sugar, nuts, evaporated milk and butter or margarine."", ""Stir over medium heat until mixture bubbles all over top."", ""Boil and stir 5 minutes more. Take off heat."", ""Stir in vanilla and cereal; mix well."", ""Using 2 teaspoons, drop and shape into 30 clusters on wax paper."", ""Let stand until firm, about 30 minutes.""]



\[title]: Swedish Pancakes


[ingredients]: [""1 cup all-purpose flour"", ""1 tablespoon granulated sugar"", ""1 teaspoon baking powder"", ""1/2 teaspoon salt"", ""1 large egg"", ""1 cup milk"", ""1/4 cup melted unsalted butter"", ""1/4 teaspoon vanilla extract""]

[directions]: [""In a large bowl, whisk together the flour, sugar, baking powder, and salt."", ""In a separate bowl, whisk together the egg, milk, melted butter, and vanilla extract."", ""Pour the wet ingredients into the dry ingredients and whisk until just combined. Do not overmix."", ""Heat a lightly oiled griddle or frying pan over medium heat."", ""Pour 1/4 cup of batter onto the hot griddle for each pancake."", ""Cook for 1-2 minutes per side, or until golden brown and cooked through."", ""Serve immediately with your favorite toppings, such as lingonberry jam, powdered sugar, or fresh fruit.""]",3.6831615338680295
Cherry Cola Salad,"[""3/4 c. water"", ""1/2 c. sugar"", ""1 can cherry pie filling"", ""1 large can crushed pineapple, undrained"", ""1 Tbsp. lemon juice"", ""1 c. cold cola (Pepsi or Coke) soft drink"", ""1/2 c. chopped nuts""][""Combine water and sugar; bring to a boil."", ""Add pie filling and return to a boil."", ""Pour over the Jell-O to dissolve."", ""Add rest of ingredients."", ""Pour into 13 x 9-inch pan or mold to set.""]","Create a recipe for the dish Cherry Cola Salad. Include the [ingredients], and [directions]. 
Here is an example of a recipe:\n\[title]: No-Bake Nut Cookies\n [ingredients]: [""1 c. firmly packed brown sugar"", ""1/2 c. evaporated milk"", ""1/2 tsp. vanilla"", ""1/2 c. broken nuts (pecans)"", ""2 Tbsp. butter or margarine"", ""3 1/2 c. bite size shredded rice biscuits""]\n [directions]: [""In a heavy 2-quart saucepan, mix brown sugar, nuts, evaporated milk and butter or margarine."", ""Stir over medium heat until mixture bubbles all over top."", ""Boil and stir 5 minutes more. Take off heat."", ""Stir in vanilla and cereal; mix well."", ""Using 2 teaspoons, drop and shape into 30 clusters on wax paper."", ""Let stand until firm, about 30 minutes.""]

\[title]: Cherry Cola Salad 

 [ingredients]: [""1 (14.5 oz) can sweetened condensed milk"", ""1 (12 oz) can cherry pie filling"", ""1 (12 oz) can cherry cola"", ""1 (14 oz) package vanilla wafers"", ""1/2 cup chopped walnuts (optional)""]

[directions]: [""In a large bowl, combine condensed milk, cherry pie filling and cherry cola. Stir until well combined."",""Crush vanilla wafers into fine crumbs. Add to the cherry mixture and stir until evenly distributed."",""Fold in chopped walnuts (if using)."",""Refrigerate for at least 2 hours before serving.""]",5.066948278824679
Rotel Casserole,"[""1 lb. ground beef"", ""1 can cream of mushroom soup"", ""1 medium chopped onion"", ""1 bag tortilla chips, crushed"", ""1 can Ro-Tel tomatoes"", ""8 oz. grated cheese""][""Brown meat and onion."", ""Chop tomatoes."", ""Mix with soup and meat. In baking dish, arrange layers of chips, meat mixture and grated cheese."", ""Repeat layers, ending with cheese."", ""Bake 15 to 20 minutes at 350\u00b0 or until cheese is melted.""]","Create a recipe for the dish Rotel Casserole. Include the [ingredients], and [directions]. 
Here is an example of a recipe:\n\[title]: No-Bake Nut Cookies\n [ingredients]: [""1 c. firmly packed brown sugar"", ""1/2 c. evaporated milk"", ""1/2 tsp. vanilla"", ""1/2 c. broken nuts (pecans)"", ""2 Tbsp. butter or margarine"", ""3 1/2 c. bite size shredded rice biscuits""]\n [directions]: [""In a heavy 2-quart saucepan, mix brown sugar, nuts, evaporated milk and butter or margarine."", ""Stir over medium heat until mixture bubbles all over top."", ""Boil and stir 5 minutes more. Take off heat."", ""Stir in vanilla and cereal; mix well."", ""Using 2 teaspoons, drop and shape into 30 clusters on wax paper."", ""Let stand until firm, about 30 minutes.""] 

## Rotel Casserole

**Ingredients:**

* 1 pound ground beef
* 1 (10 ounce) can Rotel diced tomatoes and green chiles (undrained)
* 1 (15 ounce) can corn, drained
* 1 (10.75 ounce) can condensed cream of mushroom soup
* 1/2 cup shredded cheddar cheese
* 1/4 cup chopped onion (optional)
* Salt and pepper to taste

**Directions:**

1. Preheat oven to 350 degrees F (175 degrees C). Grease a 9x13 inch baking dish.
2. Brown ground beef in a large skillet over medium heat. Drain off any excess grease.
3. Stir in Rotel, corn, cream of mushroom soup, onion (if using), salt, and pepper.
4. Pour mixture into the prepared baking dish.
5. Sprinkle with shredded cheddar cheese.
6. Bake in preheated oven for 20-25 minutes, or until cheese is melted and bubbly. 
7. Let stand for 5-10 minutes before serving. 



Enjoy!",3.2746761443444647
Mediterranean Chicken And Penne,"[""Nonstick cooking spray"", ""2 tsp. olive oil"", ""1/2 onion (peeled and finely diced)"", ""2 cloves garlic (minced)"", ""1 lb. boneless skinless chicken breast"", ""8 oz. penne pasta"", ""8 pitted black olives (sliced)"", ""1/4 c. chopped fresh basil"", ""1 tsp. oregano"", ""1/4 c. grated Parmesan cheese""][""Liberally spray large nonstick skillet with cooking spray. Add oil and heat over medium heat."", ""Add garlic and onions."", ""Heat until soft (approximately 3-4 minutes)."", ""Fill large saucepan with 2 inches of water."", ""Place chicken breast in steaming basket or stainless steal saucepan with lid."", ""Bring water to boil and steam chicken for 7 minutes."", ""Remove from heat and let set in steam until fully cooked."", ""Remove chicken from basket and let cool. When cool, cut into 1 inch chunks."", ""Meanwhile, cook penne according to packaging."", ""Drain and keep warm."", ""Add chicken chunks, olives, basil, and oregano to skillet with onions."", ""Turn to medium heat for 5 minutes."", ""In large bowl, toss chicken with hot penne pasta."", ""Sprinkle top with cheese and serve.""]","Create a recipe for the dish Mediterranean Chicken And Penne. Include the [ingredients], and [directions]. 
Here is an example of a recipe:\n\[title]: No-Bake Nut Cookies\n [ingredients]: [""1 c. firmly packed brown sugar"", ""1/2 c. evaporated milk"", ""1/2 tsp. vanilla"", ""1/2 c. broken nuts (pecans)"", ""2 Tbsp. butter or margarine"", ""3 1/2 c. bite size shredded rice biscuits""]\n [directions]: [""In a heavy 2-quart saucepan, mix brown sugar, nuts, evaporated milk and butter or margarine."", ""Stir over medium heat until mixture bubbles all over top."", ""Boil and stir 5 minutes more. Take off heat."", ""Stir in vanilla and cereal; mix well."", ""Using 2 teaspoons, drop and shape into 30 clusters on wax paper."", ""Let stand until firm, about 30 minutes.""] 

## Mediterranean Chicken And Penne 

[ingredients]:  
* 1 lb boneless, skinless chicken breasts, cut into 1-inch cubes
* 1 tbsp olive oil
* 1 medium onion, chopped
* 2 cloves garlic, minced
* 1/2 cup sun-dried tomatoes, packed in oil, drained and chopped
* 1/4 cup chopped fresh oregano
* 1/4 cup chopped fresh basil
* 1/2 teaspoon salt
* 1/4 teaspoon black pepper
* 1 (14.5 ounce) can diced tomatoes, undrained
* 1 cup chicken broth
* 1/2 cup crumbled feta cheese
* 12 ounces penne pasta, cooked according to package directions

[directions]: 
1. Heat olive oil in a large skillet over medium heat. Add chicken and cook until browned on all sides, about 5 minutes. Remove chicken from skillet and set aside.
2. Add onion to skillet and cook until softened, about 5 minutes. Add garlic, sun-dried tomatoes, oregano, basil, salt, and pepper. Cook for 1 minute more.
3. Stir in diced tomatoes and chicken broth. Bring to a boil, then reduce heat to low and simmer for 10 minutes. 
4. Return chicken to skillet and cook until heated through, about 5 minutes. 
5. Stir in feta cheese.
6. Serve chicken mixture over cooked penne pasta.",2.9648245606661394
Italian Zucchini Casserole,"[""3-4 medium zucchini, cut 1/4 inch thick"", ""3-4 onions, sliced"", ""3-4 tomatoes, sliced"", ""1 lb. mozzarella cheese, sliced"", ""Italian seasoning"", ""salt and pepper"", ""Ritz crackers""][""Spray 9 x 13 inch pan."", ""Place layers of tomato, onion, zucchini and cheese."", ""Sprinkle with salt and pepper and liberally with Italian seasoning."", ""Sprinkle about 1/2 cup crushed Ritz over all."", ""Make second layer same as first, beginning with tomato and ending with cheese, top with more seasoning and crushed Ritz. Cover with foil and bake 30 minutes at 350\u00b0."", ""Remove foil and bake another 30 minutes.""]","Create a recipe for the dish Italian Zucchini Casserole. Include the [ingredients], and [directions]. 
Here is an example of a recipe:\n\[title]: No-Bake Nut Cookies\n [ingredients]: [""1 c. firmly packed brown sugar"", ""1/2 c. evaporated milk"", ""1/2 tsp. vanilla"", ""1/2 c. broken nuts (pecans)"", ""2 Tbsp. butter or margarine"", ""3 1/2 c. bite size shredded rice biscuits""]\n [directions]: [""In a heavy 2-quart saucepan, mix brown sugar, nuts, evaporated milk and butter or margarine."", ""Stir over medium heat until mixture bubbles all over top."", ""Boil and stir 5 minutes more. Take off heat."", ""Stir in vanilla and cereal; mix well."", ""Using 2 teaspoons, drop and shape into 30 clusters on wax paper."", ""Let stand until firm, about 30 minutes.""]


## Italian Zucchini Casserole

**[ingredients]:**

* 2 lbs. zucchini, thinly sliced
* 1 medium onion, chopped
* 2 cloves garlic, minced
* 1 (28 ounce) can crushed tomatoes
* 1 (15 ounce) can tomato sauce
* 1/2 cup grated Parmesan cheese
* 1/4 cup chopped fresh basil
* 1/4 teaspoon dried oregano
* 1/4 teaspoon salt
* 1/4 teaspoon black pepper
* 1/2 cup bread crumbs
* 2 tablespoons melted butter


**[directions]:**

1. Preheat oven to 375 degrees F (190 degrees C).
2. In a large skillet, saute onion and garlic in a little olive oil over medium heat until softened.
3. Add zucchini and cook until slightly tender, about 5 minutes.
4. Stir in crushed tomatoes, tomato sauce, Parmesan cheese, basil, oregano, salt, and pepper. 
5. Bring to a simmer and cook for 10 minutes, stirring occasionally.
6. Pour mixture into a greased 9x13 inch baking dish.
7. In a small bowl, combine bread crumbs and melted butter. Sprinkle evenly over the zucchini mixture.
8. Bake in preheated oven for 20-25 minutes, or until bubbly and golden brown.



Let me know if you'd like me to adjust the recipe in any way!",2.8765931225317605
Easy Lasagne,"[""1 can Hunt's spaghetti sauce with Parmesan cheese"", ""1 regular pkg. lasagne noodles"", ""1 lb. hamburger (ground)"", ""1 container Ricotta cheese"", ""1 egg"", ""2 c. shredded Mozzarella cheese"", ""1 c. shredded Cheddar cheese""][""Cook hamburger; drain and add spaghetti sauce."", ""Cook lasagne noodles for 10 minutes in boiling water; drain.""]","Create a recipe for the dish Easy Lasagne. Include the [ingredients], and [directions]. 
Here is an example of a recipe:\n\[title]: No-Bake Nut Cookies\n [ingredients]: [""1 c. firmly packed brown sugar"", ""1/2 c. evaporated milk"", ""1/2 tsp. vanilla"", ""1/2 c. broken nuts (pecans)"", ""2 Tbsp. butter or margarine"", ""3 1/2 c. bite size shredded rice biscuits""]\n [directions]: [""In a heavy 2-quart saucepan, mix brown sugar, nuts, evaporated milk and butter or margarine."", ""Stir over medium heat until mixture bubbles all over top."", ""Boil and stir 5 minutes more. Take off heat."", ""Stir in vanilla and cereal; mix well."", ""Using 2 teaspoons, drop and shape into 30 clusters on wax paper."", ""Let stand until firm, about 30 minutes.""]
\[title]: Easy Lasagne
 [ingredients]: [""1 lb. ground beef"", ""1 (15 oz) can tomato sauce"", ""1 (15 oz) can tomato paste"", ""1 (10 oz) can diced tomatoes and green chilies"", ""1 onion, chopped"", ""2 cloves garlic, minced"", ""1 tsp. dried oregano"", ""1/2 tsp. salt"", ""1/4 tsp. black pepper"", ""12 lasagna noodles"", ""2 (15 oz) containers ricotta cheese"", ""1 cup shredded mozzarella cheese"", ""1/2 cup grated Parmesan cheese""]
 [directions]: [""1. Preheat oven to 375 degrees F (190 degrees C)."", ""2. In a large skillet, brown ground beef over medium heat. Drain off excess grease."", ""3. Add onion and garlic to the skillet and cook until softened, about 5 minutes. Stir in tomato sauce, tomato paste, diced tomatoes and green chilies, oregano, salt, and pepper. Bring to a simmer and cook for 15 minutes, stirring occasionally."", ""4. Spread a thin layer of meat sauce in the bottom of a 9x13 inch baking dish."", ""5. Top with 4 lasagna noodles, overlapping as needed. Spread with half of the ricotta cheese, then sprinkle with 1/2 cup mozzarella cheese and 1/4 cup Parmesan cheese."", ""6. Repeat layers: meat sauce, noodles, ricotta cheese, mozzarella and Parmesan cheese."", ""7. Top with remaining meat sauce and sprinkle with remaining mozzarella cheese."", ""8. Cover with aluminum foil and bake for 30 minutes. Uncover and bake for an additional 15 minutes, or until cheese is melted and bubbly."", ""9. Let stand for 10 minutes before serving.""]",2.8872287485477233
Peanut Butter Fudge,"[""2 1/2 c. sugar"", ""1/2 c. milk"", ""1 stick oleo"", ""2 or 3 Tbsp. peanut butter""][""Mix sugar, milk and oleo; cook to soft ball stage."", ""Add peanut butter and beat."", ""Pour onto greased plate.""]","Create a recipe for the dish Peanut Butter Fudge. Include the [ingredients], and [directions]. 
Here is an example of a recipe:\n\[title]: No-Bake Nut Cookies\n [ingredients]: [""1 c. firmly packed brown sugar"", ""1/2 c. evaporated milk"", ""1/2 tsp. vanilla"", ""1/2 c. broken nuts (pecans)"", ""2 Tbsp. butter or margarine"", ""3 1/2 c. bite size shredded rice biscuits""]\n [directions]: [""In a heavy 2-quart saucepan, mix brown sugar, nuts, evaporated milk and butter or margarine."", ""Stir over medium heat until mixture bubbles all over top."", ""Boil and stir 5 minutes more. Take off heat."", ""Stir in vanilla and cereal; mix well."", ""Using 2 teaspoons, drop and shape into 30 clusters on wax paper."", ""Let stand until firm, about 30 minutes.""]

\[title]: Peanut Butter Fudge 
 [ingredients]: [""1 cup creamy peanut butter"", ""1 (14-ounce) can sweetened condensed milk"", ""1/2 cup semi-sweet chocolate chips"", ""1/4 teaspoon salt""]
 [directions]: [""Line an 8x8 inch baking pan with parchment paper, leaving an overhang on two sides. "", ""In a medium saucepan over medium heat, combine peanut butter, sweetened condensed milk, chocolate chips, and salt. "", ""Stir constantly until mixture is melted and smooth."", ""Pour the mixture into the prepared pan and spread evenly. "", ""Refrigerate for at least 2 hours, or until firm. "", ""When ready to serve, lift the fudge out of the pan using the parchment paper overhang. Cut into squares and enjoy!""]",4.1378921663641925
German Potato Salad,"[""6 medium sized potatoes"", ""8 slices bacon (strips)"", ""3/4 c. chopped onion"", ""2 Tbsp. flour"", ""2 Tbsp. sugar"", ""1 1/2 tsp. salt"", ""1/2 tsp. celery seed"", ""dash of pepper"", ""3/4 c. water"", ""1/3 c. vinegar (I use white but other may be used)""][""Boil potatoes with the skins on."", ""Peel and slice thinly."", ""Fry slowly in large skillet the bacon."", ""Drain on paper towel."", ""Saute in the bacon fat until golden the onion."", ""Blend in flour, sugar, salt, celery seed and dash of pepper."", ""Cook over low heat, stirring until smooth and bubbly."", ""Remove from heat."", ""Stir in water and vinegar. Bring to a boil, stirring constantly."", ""Boil 1 minute."", ""Stir in carefully the potatoes and crumbled bits of bacon."", ""Remove from heat."", ""Cover and let stand until ready to serve."", ""Makes 6 to 8 servings.""]","Create a recipe for the dish German Potato Salad. Include the [ingredients], and [directions]. 
Here is an example of a recipe:\n\[title]: No-Bake Nut Cookies\n [ingredients]: [""1 c. firmly packed brown sugar"", ""1/2 c. evaporated milk"", ""1/2 tsp. vanilla"", ""1/2 c. broken nuts (pecans)"", ""2 Tbsp. butter or margarine"", ""3 1/2 c. bite size shredded rice biscuits""]\n [directions]: [""In a heavy 2-quart saucepan, mix brown sugar, nuts, evaporated milk and butter or margarine."", ""Stir over medium heat until mixture bubbles all over top."", ""Boil and stir 5 minutes more. Take off heat."", ""Stir in vanilla and cereal; mix well."", ""Using 2 teaspoons, drop and shape into 30 clusters on wax paper."", ""Let stand until firm, about 30 minutes.""]

## German Potato Salad

[ingredients]: 
* 2 pounds potatoes, peeled and cubed
* 1/2 cup thinly sliced red onion
* 1/4 cup vegetable oil
* 1/4 cup apple cider vinegar
* 2 tablespoons Dijon mustard
* 1 tablespoon sugar
* 1 teaspoon salt
* 1/2 teaspoon black pepper
* 1/4 cup chopped fresh parsley (optional)
* 2 hard-boiled eggs, chopped (optional)

[directions]: 
1. Place potatoes in a large pot and cover with cold water. Bring to a boil, then reduce heat and simmer until tender, about 15-20 minutes. Drain well.
2. While potatoes are cooking, whisk together oil, vinegar, mustard, sugar, salt, and pepper in a large bowl.
3. Add drained potatoes and red onion to the dressing. Gently toss to coat.
4. Stir in parsley and hard-boiled eggs (if using).
5. Serve warm or cold.",3.5359474936548314
Sausage Pinwheels,"[""2 1/2 c. self-rising flour"", ""1/2 c. shortening or butter"", ""1 1/3 c. buttermilk"", ""1 lb. pork sausage""][""Crumble and brown sausage; drain fat."", ""Cut butter or shortening into flour until coarse crumbs form."", ""Add buttermilk and stir until dough clings together."", ""Knead 10 to 12 strokes on lightly floured surface."", ""Roll out to a 16 x 12-inch rectangle. Sprinkle sausage over dough."", ""Roll up jelly roll style, starting with the long side."", ""Slice into 1-inch slices."", ""Place cut side down on ungreased baking sheet."", ""Bake at 350\u00b0 for 10 to 15 minutes.""]","Create a recipe for the dish Sausage Pinwheels. Include the [ingredients], and [directions]. 
Here is an example of a recipe:\n\[title]: No-Bake Nut Cookies\n [ingredients]: [""1 c. firmly packed brown sugar"", ""1/2 c. evaporated milk"", ""1/2 tsp. vanilla"", ""1/2 c. broken nuts (pecans)"", ""2 Tbsp. butter or margarine"", ""3 1/2 c. bite size shredded rice biscuits""]\n [directions]: [""In a heavy 2-quart saucepan, mix brown sugar, nuts, evaporated milk and butter or margarine."", ""Stir over medium heat until mixture bubbles all over top."", ""Boil and stir 5 minutes more. Take off heat."", ""Stir in vanilla and cereal; mix well."", ""Using 2 teaspoons, drop and shape into 30 clusters on wax paper."", ""Let stand until firm, about 30 minutes.""]


\[title]: Sausage Pinwheels

[ingredients]: [""1 package (14.1 ounces) crescent roll dough"", ""1 pound Italian sausage, cooked and crumbled"", ""1/2 cup shredded mozzarella cheese"", ""1/4 cup chopped onion"", ""1/4 cup pizza sauce"", ""1 tablespoon chopped fresh parsley""]

[directions]: [""Preheat oven to 375 degrees F (190 degrees C)."", ""Unroll crescent dough onto a lightly floured surface. Press seams together to form a rectangle."", ""In a large bowl, combine cooked sausage, mozzarella cheese, onion, pizza sauce, and parsley."", ""Spread sausage mixture evenly over crescent dough."", ""Starting at a long edge, tightly roll up dough into a log. Pinch seam to seal."", ""Slice log into 1-inch thick pinwheels. Place pinwheels cut side up on a baking sheet."", ""Bake in preheated oven for 12-15 minutes, or until golden brown."", ""Serve warm.""]",3.7825655391755277
Meat Loaf,"[""1 lb. ground beef"", ""2 slices light bread, crumbled"", ""1 small onion"", ""1 small green pepper"", ""3/4 c. tomato ketchup"", ""1 egg"", ""1/4 tsp. salt"", ""1/4 tsp. black pepper""][""Mix together ground beef, crumbled bread slices, chopped onion, pepper, egg, salt and black pepper."", ""Add 1/2 cup ketchup and mix."", ""Place mix in loaf pan and spread remaining 1/4 cup ketchup over the top."", ""Bake at 375\u00b0 for 1 hour or until done.""]","Create a recipe for the dish Meat Loaf. Include the [ingredients], and [directions]. 
Here is an example of a recipe:\n\[title]: No-Bake Nut Cookies\n [ingredients]: [""1 c. firmly packed brown sugar"", ""1/2 c. evaporated milk"", ""1/2 tsp. vanilla"", ""1/2 c. broken nuts (pecans)"", ""2 Tbsp. butter or margarine"", ""3 1/2 c. bite size shredded rice biscuits""]\n [directions]: [""In a heavy 2-quart saucepan, mix brown sugar, nuts, evaporated milk and butter or margarine."", ""Stir over medium heat until mixture bubbles all over top."", ""Boil and stir 5 minutes more. Take off heat."", ""Stir in vanilla and cereal; mix well."", ""Using 2 teaspoons, drop and shape into 30 clusters on wax paper."", ""Let stand until firm, about 30 minutes.""] 


\[title]: Classic Meat Loaf

[ingredients]: [""1.5 lbs ground beef"", ""1 cup chopped onion"", ""2 eggs"", ""1/2 cup bread crumbs"", ""1/4 cup milk"", ""1/4 cup ketchup"", ""2 tablespoons Worcestershire sauce"", ""1 teaspoon dried oregano"", ""1/2 teaspoon salt"", ""1/4 teaspoon black pepper"", ""1/2 cup tomato sauce"", ""1/4 cup water""]

[directions]: [""Preheat oven to 350 degrees F (175 degrees C)."", ""In a large bowl, combine ground beef, onion, eggs, bread crumbs, milk, ketchup, Worcestershire sauce, oregano, salt, and pepper. Mix well."", ""Shape mixture into a loaf shape and place in a greased 9x5 inch loaf pan."", ""Pour tomato sauce and water over the meat loaf."", ""Bake in preheated oven for 1 hour and 15 minutes, or until internal temperature reaches 160 degrees F (71 degrees C)."", ""Let meatloaf rest for 10 minutes before slicing and serving.""]",3.461256752175288
